Doulist, Number of Books 
140702, 12 

ID, Score, Rating, Votes, Date, Title 
2969656, 33.0, 9.4, 119, 1991.1, 地狱一季 
2969652, -1.7, 0.0, 2, 1990.12, 黄金幻想 
2969650, 14.1, 8.0, 13, 1991.1, 白色的睡莲 
2969648, 33.6, 9.0, 177, 1991-1, 隐形的城市 
1776826, -3.5, 0.0, 4, 1991, 卡第绪－母亲挽歌 
2969654, -2.7, 0.0, 3, 1990.12, 夜之卡斯帕尔 
1162773, 44.4, 9.0, 933, 2004-5, 地狱一季 
1163444, 32.0, 8.7, 173, 2004-05-01, 夜之卡斯帕尔 
1163443, 32.5, 8.4, 248, 2004-5, 巴黎的忧郁 
1163446, 26.7, 8.3, 100, 2004-5, 博物志 
2310842, 29.4, 8.6, 124, 2007.10, 拉丁美洲散文诗选 
2310847, 19.7, 8.1, 34, 2007-10, 泰戈尔散文诗选 
