Doulist, Number of Books 
205923, 126 

ID, Score, Rating, Votes, Date, Title 
3329960, 20.8, 8.1, 41, 1951, The Woman in the Wardrobe 
25951036, 26.0, 6.8, 419, 2014-8, 星笼之海 
26340813, 16.8, 7.2, 36, 2015-3, 电梯谜案 
26340807, 18.5, 7.8, 33, 2015-3, 铁路疑案 
1357452, 17.5, 6.3, 101, 2005-2, 巴西蝴蝶之謎 
25897073, 26.1, 6.9, 381, 2014-7, UFO大道 
26220138, 18.3, 7.3, 45, 2014-11, 召唤恶魔 
26220158, 24.4, 8.9, 45, 2014-11, 致命舞台 
25883043, 24.2, 6.9, 245, 2014-6, 向密室开枪！ 
25767899, 20.3, 6.6, 142, 2013-11, 红信 
25850489, 24.0, 8.5, 55, 2014-3, 无形的绿先生 
24531360, 43.8, 8.9, 936, 2013-9-1, 银河帝国11：曙光中的机器人 
24855367, 17.4, 6.1, 124, 2013-11, 看云的男人 
25805272, 26.4, 8.4, 88, 2014-1, 密室推理杰作选——日本卷2 
25805270, 25.6, 8.1, 96, 2014-1, 密室推理杰作选——日本卷1 
2304384, 0.0, 0.0, 0, 2007-09, 女王国の城 (創元クライム・クラブ) 
6307958, 19.9, 7.1, 76, 2011-5-11, 女王国之城 
24538713, 21.1, 6.5, 195, 2013-6, 女王国之城 
4934360, 37.1, 7.4, 1933, 2010-10, 神的逻辑，人的魔法 
24749799, 17.0, 6.4, 79, 2013-8-1, Another エピソード S 
24845281, 33.2, 8.1, 373, 2013-8-7, 獨眼少女 
3112724, 36.2, 7.5, 1384, 2008-6, 暹罗连体人之谜 
3112720, 35.2, 7.1, 2092, 2008-6, 中国橘子之谜 
3146948, 20.8, 6.4, 208, 2008-6, 闸边足迹 
3219385, 27.3, 6.7, 665, 2008-10, 红桃4 
3204323, 26.5, 7.3, 252, 2008年9月19日, 一的悲劇 
3170267, 26.2, 7.2, 263, 2008-9, 刽子手的杂役 
3130853, 32.1, 7.5, 613, 2008-7, 石猴子 
1806676, 24.0, 8.2, 67, 1987-10, Nine and Death Makes Ten (Library of Crime Classics) 
2136359, 28.2, 7.4, 315, 2007-06-01, 千岁兰 
2878262, 29.4, 7.4, 405, 1998.02.01, 求生無門 
3086713, 28.3, 6.7, 846, 2008年6月, 十一字殺人 
3615030, 31.2, 7.7, 401, 2009-4, 绿色危机 
3608352, 46.6, 8.6, 2090, 2009-4, 哲瑞·雷恩的最后一案 
1758208, 21.6, 6.9, 137, 2006, 命運的模型(下) 
3316174, 47.0, 8.0, 5112, 2009-2, 狂骨之梦 
3715844, 50.6, 8.6, 4027, 2009-6, 铁鼠之槛（下） 
3402876, 21.4, 6.6, 186, 2009-1, 罪之法则 
3713327, 50.5, 7.7, 16557, 2009-5, 圣女的救济 
3795856, 32.1, 6.9, 1466, 2009年6月, 消失的“水晶特快” 
3807128, 26.2, 7.4, 209, 2009年6月, 死亡之舞 
3807126, 22.1, 6.7, 194, 2009年8月, 分足先生 
3666859, 18.5, 6.2, 149, 2009-8, 晕头转向 
4010871, 28.7, 6.7, 931, 2009年9月, 失控的逻辑课 
3347997, 54.9, 8.5, 9435, 2009-1, X的悲剧 
3411662, 27.5, 6.7, 704, 2009年2月16日, 迴廊亭殺人事件 
3293608, 28.5, 7.1, 493, 2008.12, 犯罪七大奇迹 
4038564, 35.9, 7.8, 875, 2009-10, 灾难之城 
4126861, 38.3, 8.0, 1048, 2009-11, 第四扇门 
3667352, 27.6, 7.1, 400, 2009-6, 爬虫类馆杀人事件 
3666866, 23.9, 7.2, 161, 2009-8, 寓所之骤死 
3510279, 36.1, 8.1, 632, 2009-7, 女郎她死了 
2040591, 24.0, 6.9, 236, 2006, 龍臥亭殺人事件（下） 
1794129, 25.8, 7.0, 307, 2005-4, 馬來鐵道之謎 
3264211, 45.5, 8.6, 1725, 2008-11, 犹大之窗 
3286829, 45.8, 8.0, 4122, 2009-1, 脑髓地狱 
3666861, 22.0, 7.1, 119, 2009-10, 绝技 
4133164, 39.5, 7.8, 1721, 2009-11, 盘上之敌 
4187219, 40.0, 7.6, 2534, 2010-1, 眩晕 
4191438, 41.2, 8.3, 1212, 2010-1, 燃烧的法庭 
3666868, 26.7, 7.2, 291, 2009-10, 耶洗别之死 
4191455, 23.1, 6.7, 242, 2009年12月, 赫拉克勒斯十二宗疑案 
4187290, 32.2, 7.7, 493, 2010-1, 达特穆尔的恶魔 
3993357, 23.7, 6.2, 613, 2009年09月30日, 瀕死之眼 
3231185, 28.1, 6.9, 599, 2009-1, 脸对脸 
3348010, 52.5, 8.5, 6341, 2009-2, Y的悲剧 
4140380, 47.5, 8.7, 2123, 2009-12, 第七重解答 
4246531, 27.9, 6.6, 911, 2010年3月, “钟城”杀人事件 
4246532, 25.7, 6.2, 1026, 2010-3, “爱丽丝·镜城”杀人事件 
3348024, 40.2, 7.5, 3128, 2009-3, Z的悲剧 
4845542, 23.1, 6.8, 213, 2010年7月, 盲理发师 
4845560, 28.2, 7.5, 281, 2010年7月, 失颤之人 
4725222, 25.7, 6.3, 867, 2010, 地狱奇术师 
3189689, 30.2, 7.5, 417, 2008年9月22日, 摩天樓的怪人 
1790552, 20.8, 7.0, 102, 2006, 愛爾蘭薔薇 
5380419, 33.8, 7.4, 990, 2011-1, 匣中失乐 
5303874, 34.2, 8.5, 297, 2010-10, 幸福之書：迷偵探約吉‧甘地之心靈術 
6251398, 38.4, 7.6, 1847, 2011-5, 螺丝人 
1753755, 24.5, 7.0, 230, 2006, 黑貓的三角 
5602441, 27.7, 7.2, 361, 2011-3-22, 請勿在此丟棄屍體 
1867458, 21.0, 6.7, 148, 2006, 月的呢喃細語 
1903413, 20.6, 6.8, 121, 2006-10, 夢·邂逅·魔性 
1923504, 20.6, 6.9, 108, 2006-11, 魔劍天翔 
2240485, 19.3, 6.7, 98, 2007-9, 六個超音波科學家 
3033943, 24.0, 7.5, 121, 2008-4, 扭曲小屋的利鈍 
3213043, 19.4, 6.8, 92, 2008-10, 腐、朽與墜落 
4106408, 25.2, 7.9, 106, 2009年12月, 紅綠黑白 
4047674, 42.0, 9.1, 578, 2009年10月, 如無頭作祟之物 
2058096, 33.8, 7.9, 521, 2007-05-15, 吸血之家 
3901485, 28.0, 7.5, 268, 2008, 杜公子系列之校园惨剧 
4312746, 35.8, 8.1, 598, 2010年03月15日, 如山魔嗤笑之物 
6249669, 31.3, 7.2, 782, 2011-6, 凶鸟·忌讳之物 
6126825, 23.4, 7.1, 163, 2011-5, 隐形圈 
6782213, 18.8, 5.8, 298, 2011-9, 雪盲 
1434345, 22.4, 7.5, 89, 2006-12, 紅的組曲 
6249670, 50.2, 8.8, 2868, 2011-6, 首无·作祟之物 
6026290, 27.3, 7.0, 430, 2011-3, 死亡幻术的门徒 
5395167, 31.1, 7.5, 505, 2011-7, 龙卧亭幻想·下 
5395168, 29.4, 7.2, 520, 2011-7, 龙卧亭幻想·上 
7565330, 25.9, 7.1, 277, 2011-12-31, Another 
5394606, 29.3, 7.1, 581, 2010-12, 封印再度 
6522858, 29.3, 7.1, 586, 2011-9, 蒸发 
6424024, 29.0, 7.1, 547, 2011-10, 失踪者 
1783345, 28.9, 8.0, 193, 2006-5-22, 有限與微小的麵包（下册） 
1783343, 27.4, 7.7, 196, 2006-5-22, 有限與微小的麵包（上册） 
10565084, 30.7, 7.4, 528, 2012-6-30, 双头恶魔（上、下） 
2030687, 29.8, 8.0, 225, 2007-4-15, 雙頭惡魔 
1481928, 28.2, 7.5, 282, 2006-1, 永劫回歸 
6892576, 30.5, 7.3, 574, 2011-11, 逃亡者 
5423920, 23.8, 7.6, 106, 2011-1-4, 逃亡者 
6999115, 23.4, 6.4, 402, 2012-5, 黄昏杀人耳语 
10763925, 30.4, 7.9, 277, 2012-8, 恐怖的人狼城·第四部：完结篇 
10527656, 27.1, 7.3, 285, 2012-4, 恐怖的人狼城 第二部·法国篇 
10763927, 22.7, 6.6, 254, 2012-6, 恐怖的人狼城·第三部：侦探篇 
10491582, 28.1, 7.3, 347, 2012-3, 恐怖的人狼城 第一部·德国篇 
10485010, 40.3, 8.1, 1334, 2012-6, 阴摩罗鬼之瑕（上） 
10494248, 41.3, 8.3, 1238, 2012-6, 阴摩罗鬼之瑕（下） 
1958549, 27.9, 7.8, 195, 2006, 恐怖的人狼城·第一部：德國篇 
1963184, 29.3, 8.1, 188, 2007, 恐怖的人狼城·第四部：完結篇 
1958552, 25.6, 7.5, 168, 2006, 恐怖的人狼城·第二部：法國篇 
1958553, 22.8, 6.9, 178, 2006, 恐怖的人狼城·第三部：偵探篇 
5938082, 31.4, 8.3, 224, 2011-1-28, 陰摩羅鬼之瑕（下） 
5938083, 31.3, 8.1, 267, 2011-1-28, 陰摩羅鬼之瑕（上） 
7065578, 23.2, 6.6, 284, 2012-3, 红胡子的诅咒 
10809737, 25.0, 7.0, 260, 2012-7, 佩内洛普的网 
11533530, 34.1, 8.0, 493, 2013-4, 十一张牌 
