Doulist, Number of Books 
3440724, 100 

ID, Score, Rating, Votes, Date, Title 
25747921, 52.3, 7.2, 67501, 2013-11-1, 从你的全世界路过 
24736805, 44.5, 7.5, 7337, 2013-8-1, 我所有的朋友都死了 
24540864, 43.5, 6.8, 24485, 2013-6, 第七天 
25733470, 56.7, 8.3, 17477, 2013-10-1, 村上春树：没有色彩的多崎作和他的巡礼之年 
24319078, 41.5, 7.7, 2935, 2013-8, 我心中尚未崩坏的部分 
20470917, 62.0, 9.0, 13953, 2013-1, 深夜食堂 01 
20392523, 55.4, 8.5, 10277, 2013-5, 没有人给他写信的上校 
24754316, 59.9, 8.7, 15666, 2013-8-5, 最好的我们 
24934182, 56.1, 8.1, 22607, 2013-9-1, 一个人的朝圣 
24382569, 55.4, 8.6, 8776, 2013-6, 一桩事先张扬的凶杀案 
21692813, 46.1, 7.6, 8383, 2013-4, 眠 
24845582, 53.3, 8.4, 8396, 2013-8, 群山回唱 
24754720, 38.2, 6.9, 5876, 2013-6-1, 我的朋友陈白露小姐 
25748787, 44.8, 7.7, 5533, 2013-11, 平生欢 
25696089, 43.4, 7.4, 7060, 2013-9-1, 1980年代的爱情 
11597326, 19.4, 5.4, 793, 2013-6, 我的心略大于整个宇宙 
23751092, 43.3, 7.6, 4837, 2013-5, 致我们终将逝去的青春 
19965972, 44.0, 7.5, 6644, 2012-12, 我读书少，你可别骗我 
24538715, 46.9, 8.6, 2180, 2013-6, 艾比斯之梦 
24541883, 49.2, 8.1, 6487, 2013-6-3, 消失的爱人 
24882309, 41.1, 7.7, 2687, 2013-8, 与我长跑十年的女友嫁人了 
24292290, 31.2, 7.3, 667, 2013-7, 兰陵王 
24107596, 42.9, 8.0, 2443, 2013-6, 神经漫游者 
23795254, 47.0, 8.0, 5162, 2013-7-20, 骄阳似我 
21346610, 39.0, 7.6, 2080, 2013-3-26, 莫失莫忘 
11528350, 48.7, 8.8, 2289, 2013-1-1, 哈扎尔辞典（阳本） 
24153181, 43.5, 7.6, 5018, 2013-7-1, 从前我死去的家 
20501761, 43.8, 8.2, 2191, 2013-4-1, 地球上最后的夜晚 
20392525, 46.8, 7.9, 5812, 2013-1, 枯枝败叶 
