Doulist, Number of Books 
37919722, 468 

ID, Score, Rating, Votes, Date, Title 
1597381, 31.5, 8.8, 149, 2002-6, 自然与人生 
1038291, 41.7, 9.1, 553, 2011-1-1, 纪伯伦散文诗全集 
3919409, 37.2, 9.1, 281, 2009-6, 汪曾祺散文 
26698223, 39.5, 9.2, 361, 2016-1, 永恒的时光之旅 
1291809, 60.5, 8.5, 24039, 2002-12, 世界尽头与冷酷仙境 
21423655, 37.0, 8.3, 588, 2013-1-1, 青春 
26838873, 32.6, 8.5, 230, 2016-9, 伍迪·艾伦谈话录 
6946596, 23.6, 8.3, 58, 2011-10-1, 一平方英寸的寂靜 
26831788, 38.3, 8.0, 1059, 2016-9, 旅行与读书 
26832913, 35.4, 8.1, 558, 2016-8, 二十亿光年的孤独 
26856953, 33.1, 7.7, 578, 2016-9-1, 夏目友人帐 
26767248, 28.5, 8.5, 116, 2016-8-31, 校园秘史 
26821757, 35.2, 8.4, 387, 2016-8-1, 他们说，我是幸运的 
26823134, 30.3, 8.1, 225, 2016-7, 困扰种种 
26831234, 42.4, 8.8, 843, 2016-9-1, 不属于我们的世纪 
26390842, 47.1, 8.7, 1997, 2015-7-1, 哲学家们都干了些什么 
26837288, 40.7, 8.4, 999, 2016-9, 钓鱼的男孩 
26797271, 36.9, 8.8, 347, 2016-6, Lens·目客004·猫：懒得理你 
26774090, 26.6, 8.5, 84, 2016-6, 内在体验 
26791998, 36.9, 8.3, 581, 2016-6, 山中的糖果 
26766562, 36.1, 8.3, 504, 2016-8, 蒙着眼睛的旅行者 
1157474, 31.0, 8.1, 253, 2004-4, 思想的天鹅 
6560664, 28.8, 8.5, 122, 2011-9-1, 修配工 
26354318, 36.1, 9.1, 237, 2015-11, 梵高传 
1017143, 70.6, 8.5, 129779, 2003-7, 不能承受的生命之轻 
26695174, 47.4, 9.0, 1469, 2016-2, 灯塔 
1015104, 48.0, 9.3, 1158, 1979-5, 陶渊明集 
1033825, 59.0, 8.7, 13498, 1998-12, 顾城的诗 
3610681, 58.5, 9.2, 6152, 2009-3, 海子诗全集 
26712869, 19.6, 6.5, 134, 2016-3, 正解 
6397522, 47.8, 9.4, 1022, 2011-9, 论自由 
20501147, 50.0, 9.3, 1569, 2012-12, 中国哲学简史 
1004821, 58.6, 8.7, 12763, 1986-8, 理想国 
26770923, 25.2, 8.2, 83, 2016-4, 与哲学家一起思考 
26743551, 24.8, 7.2, 196, 2016-5, 月亮是夜晚的伤口 
6864307, 47.1, 7.4, 14950, 2011-10-1, 像我这样笨拙地生活 
1482200, 55.7, 9.0, 5304, 2006-1, 我的精神家园 
1763806, 50.6, 8.5, 4574, 2006-3, 万寿寺 
1162773, 44.4, 9.0, 933, 2004-5, 地狱一季 
24257448, 35.5, 9.4, 172, 2013-8, 反抗者 
1216737, 50.8, 8.9, 2780, 2004-10, 纯粹理性批判 
4120366, 25.2, 8.6, 62, 2009-10-1, 灵魂之旅 
24257152, 33.8, 8.1, 415, 2013-8, 堕落 
1422627, 19.2, 8.8, 21, 2005-7, 湖滨散记 
3007652, 34.7, 9.4, 152, 2008年, 老子 
1921597, 45.8, 8.9, 1285, 2006-10-1, 大学·中庸 
5944488, 16.4, 8.4, 16, 2011-1, 详解易经·系辞传 
3339812, 50.1, 9.3, 1590, 2009-1, 木心作品八种 
1119839, 61.4, 9.1, 11007, 2003-6, 王尔德童话 
1439583, 42.1, 8.9, 721, 2005-9-1, 追風箏的孩子 
4317969, 23.7, 8.2, 64, 2010-3, 克里希那穆提精选集 
1005193, 51.5, 8.6, 4664, 2004-10, 重新认识你自己 
1256282, 41.6, 8.5, 1021, 2005-3, 心灵自由之路 
2125593, 41.3, 8.6, 872, 2007-5, 克里希那穆提传 
1226367, 29.7, 8.5, 142, 2005-02, 现代性的哲学话语 
25731757, 26.2, 8.5, 79, 2013-10-1, 沉默 
3274691, 16.2, 8.1, 18, 1957-11, 柏克莱哲学对话三篇 
1116325, 32.8, 8.6, 215, 1959-02-01, 人类理解论（上下） 
19986372, 43.8, 8.7, 1166, 2012-10, 沉默的大多数 
25887915, 27.7, 8.5, 102, 2015-1, 死屋手记 
25887933, 29.9, 9.1, 93, 2015-1, 白痴 
3069267, 34.0, 9.1, 174, 2008年6月, 陀思妥耶夫斯基的世界观 
26648238, 38.7, 7.7, 1708, 2015-11-1, 且将生活一饮而尽 
2037081, 18.0, 8.4, 21, 1987-02-01, 蒙田随笔 
26667019, 13.1, 7.6, 13, 2015-12, 李小龙基本中国拳法 
1964013, 22.5, 8.1, 56, 1990-01-01, 母与子（二十世纪外国文学丛书/上中下） 
4140491, 23.4, 8.4, 53, 2010-5, 自我的超越性 
1783111, 49.9, 8.7, 3114, 2006-4, 存在与时间 
2305738, 43.2, 8.7, 1062, 2007-11, 存在与虚无 
23049117, 24.6, 8.3, 70, 2013-3, 内陆深处 
1025674, 33.6, 8.5, 269, 2003-08, 童年与故乡 
5997295, 25.5, 8.6, 65, 2011-1, 随园诗话 
21330707, 22.4, 8.8, 35, 2012-12, 尼采传 
1065051, 36.2, 7.6, 1207, 2001-1, 西方哲学简史 
1069576, 38.4, 8.5, 602, 2003-11, 西方哲学史 
1005692, 44.0, 8.4, 1719, 1995-07-01, 西方哲学史 
1209899, 62.8, 9.0, 15701, 2002-5, 我与地坛 
10522856, 57.6, 9.0, 7100, 2012-6, 冬牧场 
1253310, 52.6, 8.9, 3701, 2005-01, 人间草木 
1767945, 63.7, 8.8, 24701, 2006-4, 一只特立独行的猪 
1054685, 68.3, 9.0, 36511, 1997-10, 沉默的大多数 
20440644, 64.5, 9.2, 15203, 2013-1-10, 文学回忆录（全2册） 
3869809, 42.7, 9.0, 712, 2009-5, 务虚笔记 
6397275, 59.7, 9.0, 9783, 2011-5, 此生未完成 
5361804, 35.9, 8.5, 396, 2010-11, 焦虑的意义 
6070283, 23.1, 8.8, 39, 2011-4, 生活的意义 
2115026, 19.8, 8.5, 27, 2007-4, 音乐的意义与表现 
2143763, 37.4, 8.4, 563, 2007-6, 疯狂的意义 
3644942, 20.9, 9.0, 25, 2009-4-7, 生命的意義是爵士樂團 
26296901, 26.2, 9.0, 56, 2015-2, 一日浮生: 十個探問生命意義的故事 
1034615, 43.4, 8.7, 1104, 2002-8, 生命的意义 
1499718, 21.3, 8.7, 31, 1991, 卡夫卡对我说 
6117917, 24.9, 8.3, 73, 2011-3, 卡夫卡文集 
1058033, 30.7, 9.0, 112, 1999-8-1, 卡夫卡日记 
25793952, 27.2, 9.3, 55, 2014-1, 卡夫卡小说全集（全3卷） 
1397464, 34.2, 8.8, 229, 1991-3, 卡夫卡书信日记选 
10736585, 31.4, 8.7, 158, 2012-5, 诉讼 
4285240, 43.3, 8.9, 863, 2009-11, 过于喧嚣的孤独 
1014867, 44.5, 9.2, 766, 1997-11, 约翰.克利斯朵夫(上、下) 
3274502, 29.9, 9.0, 100, 1958年3月北京1版，1982年10月北京3印, 白痴 
2297151, 28.2, 9.3, 63, 1983-6, 中短篇小说（一） 
1964168, 40.3, 9.5, 316, 1981-8, 卡拉马佐夫兄弟（共两册） 
1962601, 32.9, 8.9, 171, 1980年9月, 被欺凌与被侮辱的 
2032772, 37.0, 9.1, 271, 1979.7.1, 罪与罚 
19965439, 26.6, 9.1, 56, 2013-1, 卡夫卡短篇小说经典 
4252091, 28.7, 8.4, 130, 2010-3, 午夜的沉默 
3215997, 41.3, 9.1, 519, 2008-8-1, 饥饿艺术家 
1128700, 39.4, 8.9, 474, 2003-04-01, 卡夫卡短篇小说全集 
19945791, 21.9, 8.6, 36, 2012-9, 当代艺术的哲学分析 
1185912, 39.4, 8.4, 797, 1984-5, 变形记 
1793006, 42.3, 8.6, 1025, 2006, 城堡 
1019628, 48.9, 8.7, 2682, 2003-01, 卡夫卡中短篇小说选 
1873900, 49.5, 8.6, 3352, 2006-8, 变形记 
26005654, 28.3, 9.1, 73, 2014-9, 我在史铁生 
6425901, 36.8, 9.0, 287, 2011-4-1, 务虚笔记 
4909378, 13.7, 7.7, 14, 2010-4, 孤独 
1289823, 26.2, 8.8, 64, 1997-08, 孤独 
3341767, 42.2, 8.9, 732, 2008-9, 病隙碎笔 
26577650, 25.4, 9.2, 44, 2015-7, 林中漫步 
1439198, 22.2, 8.2, 49, 1989-9, 哲学与幼童 
1488794, 44.4, 9.0, 929, 2004年7月1日, 荒野的呼唤 
3155180, 46.2, 8.6, 1938, 2008-07, 荒野生存 
20390893, 29.2, 9.3, 73, 2012-11, 次第花开 
26585194, 23.7, 8.8, 43, 2015-8, 最美的哲学史 
1359005, 43.4, 8.8, 976, 1998, 活出意义来 
3026879, 59.8, 8.8, 13250, 2008-4, 爱的艺术 
1979199, 37.5, 8.5, 521, 2006, 批判性思维 
26647054, 50.7, 9.2, 1937, 2015-10, 小王子（纯美珍藏绘本） 
2284311, 61.7, 8.7, 20992, 2007-10, 苏菲的世界 
1770782, 78.2, 8.8, 247131, 2006-5, 追风筝的人 
3311009, 47.6, 7.2, 24880, 2008-12, 原来你非不快乐 
24922716, 46.5, 8.9, 1426, 2013-9-1, 阿勒泰的角落 
1016429, 51.2, 8.6, 4431, 1999-12, 毛姆读书随笔 
3901880, 55.2, 9.0, 4845, 2009-7-1, 沉默的大多数 
1083089, 50.7, 9.3, 1737, 1999-11, 博尔赫斯全集 
4881850, 56.4, 9.0, 5866, 2010-6, 阿勒泰的角落 
1949679, 53.5, 8.7, 5559, 2007-1, 素履之往 
1056461, 55.7, 8.3, 14831, 2004-4, 旅行的艺术 
1721184, 39.8, 8.9, 499, 2005-12-1, 生命之书 
2998131, 21.1, 8.7, 30, 2008-1, 内心 
1813918, 32.1, 8.6, 194, 2006-5, 智慧和信仰 
10521979, 29.6, 8.2, 179, 2012-3, 唤醒内在的智慧 
10593787, 29.8, 8.8, 114, 2012-4, 古代哲学的智慧 
1799933, 32.8, 8.5, 238, 2006-5, 所罗门的智慧 
3260902, 43.6, 8.8, 1012, 2016-1, 智慧书 
24257470, 31.9, 8.6, 188, 2013-8, 反与正·婚礼集·夏 
5350790, 35.8, 8.5, 390, 2010-12, 音樂使人自由 
26430928, 30.0, 7.4, 454, 2015-8-1, 如何独处 
25876750, 39.8, 9.0, 458, 2014-1, 看不见的森林 
1851383, 25.4, 9.2, 44, 1993, 哲学与真理 
1438536, 45.3, 8.9, 1182, 2005-11, 王小波经典作品 
4016689, 48.4, 9.1, 1539, 2009-9, 王小波全集（第一卷 杂文） 
1883991, 55.4, 9.3, 3455, 2006-7, 王小波全集 
6831222, 40.1, 8.4, 898, 2011-9-1, 随性而至 
3874395, 35.9, 8.9, 272, 2009-8, 思想的力量 
1880306, 41.4, 9.1, 529, 1982, 刀锋 
1901745, 37.5, 9.1, 293, 1983, 人性的枷锁 
25923695, 33.4, 8.0, 433, 2014-7, 电车难题 
4071592, 22.7, 9.1, 31, 2009年3月, 喜乐的曼达拉 
1092149, 56.0, 8.7, 8388, 2001-2, 梵高传 
5410174, 48.4, 9.1, 1519, 2011-1, 万物刹那又永恒 
6534897, 52.9, 9.5, 1911, 2011-6, 寻找家园（增订版） 
1082578, 52.7, 9.0, 3331, 2004-1, 理想国与哲人王 
6789605, 58.9, 9.0, 8657, 2012-4, 树上的男爵 
1014578, 63.4, 9.0, 17221, 1997, 我的精神家园 
26616226, 48.3, 9.2, 1358, 2015-10, 小王子 
3696966, 37.1, 8.9, 330, 2009-5, 踏上心灵幽径 
24859580, 32.5, 8.9, 160, 2013-8-1, 最初和最终的自由 
1089049, 48.9, 9.3, 1335, 1998-5, 莎士比亚全集（全8册） 
1085848, 39.8, 9.0, 455, 1956-11-1, 静静的顿河 
1883353, 55.1, 8.8, 6306, 2006-8, 野性的呼唤 
1255288, 52.5, 8.0, 13940, 1979年03月, 复活 
