Doulist, Number of Books 
115496, 142 

ID, Score, Rating, Votes, Date, Title 
3885926, 20.8, 8.1, 41, 2009/08/08, 宅女小紅的胯下界日記 
24319078, 41.5, 7.7, 2935, 2013-8, 我心中尚未崩坏的部分 
10453266, 17.2, 6.9, 50, 2012-4, 创意-就是没有标准答案 
5975978, 39.6, 9.1, 401, 2011-3, 正義: 一場思辨之旅 
20471588, 0.0, 0.0, 0, 2012-9-6, 美元末日 
10768064, 44.1, 8.0, 3048, 2012-7, 涡虫 
1950205, -4.5, 0.0, 6, 2004-5-29, Y染色體：男子漢的本質 
1338785, -1.7, 0.0, 2, 2004-7-19, 小處著手 
1360241, -3.5, 0.0, 4, 2004-9, 未來在發酵 
2014130, 25.4, 6.9, 320, 2007-2, 决断2秒间 
1369823, 12.5, 7.7, 11, 1998年06月09日, 生命的臉 
6963247, -1.7, 0.0, 2, 1992-11-1, 自滿年代 
1494947, 13.5, 7.6, 14, 1998-9-1, 恐怖時代 
1008660, 44.3, 8.4, 1830, 2004-05, 马桥词典 
1394150, 19.1, 7.6, 42, 2000.11, 無伴奏安魂曲 
1343276, 31.7, 8.5, 197, 2003-12, 面對大海的時候 
1461383, 13.8, 7.2, 19, 1998 年 08 月 25 日, 遇見100%的村上春樹 
3471161, 0.0, 0.0, 0, 2000, 我是角子，请你抱抱我 
6963241, -0.0, 0.0, 1, 1997-2-17, 掛鐘、小羊與父親 
6963231, 0.0, 0.0, 0, 1997-12-1, 裸掌 
1856844, 14.4, 7.7, 16, 1996, 華麗與蒼涼 
1340986, 41.3, 7.5, 3862, 1995-8-17, 你睡不著我受不了 
1878708, 56.3, 8.3, 16472, 2006-9, LA流浪记 
1388643, -4.9, 0.0, 7, 20020506, 性別天生 
6963274, 0.0, 0.0, 0, 1999-11, 性格地圖 
4038581, 36.9, 8.1, 722, 2009-9, 误读 
6963224, -1.7, 0.0, 2, 2001-10-8, 請問這裏是美國嗎？ 
3193481, 18.8, 7.5, 43, 2008/09/01, 巧克力戰爭 
6963217, -0.0, 0.0, 1, 1988-10-1, 柏楊說文化 
6963216, -4.0, 0.0, 5, 1993-11-9, 柏楊談愛情 
1342418, 14.1, 7.6, 16, 2003-3-1, 點滴城市 
1428590, 32.5, 7.7, 514, 2005年7月, 白色巨塔 
1475746, 39.0, 8.7, 536, 2006-1, 危险心灵 
2066697, 21.5, 8.4, 38, 2006 年 06 月 19 日, 離島醫生 
1464905, 23.3, 8.4, 52, 1989年9月, 大說謊家 
3678071, -0.0, 0.0, 1, 1991, 化身博士 
6849740, 0.0, 0.0, 0, 1992, 異言不合 
6014204, -4.0, 0.0, 5, 1990-3-7, 雞翎圖 
6100952, 35.7, 8.0, 665, 2011-5, 公寓导游 
2055607, 13.9, 7.9, 13, 1993-11-15, 我們自夜闇的酒館離開 
1439022, 28.7, 8.5, 120, 1993, 在天涯 - 北島詩選 
6729209, 37.5, 7.7, 1363, 2011-8, 遣悲怀 
1380579, 27.9, 8.3, 123, 2004-10, 我們 
4745077, 21.3, 8.7, 31, 2000-11, 月球姓氏 
6963202, -1.7, 0.0, 2, 1999-1-20, 活在拜物星球 
1076654, 54.7, 8.7, 6776, 2000-4-1, 孽子 
1362981, 14.2, 7.5, 17, 2004-1, 白先勇傳 
3544854, 14.1, 7.3, 19, 2009-1, 为药疯狂 
1432596, 69.3, 8.8, 59471, 2005-10, 哈利·波特与混血王子 
1343782, 13.8, 7.6, 15, 2003, 浮生後記 
1212453, 32.0, 6.4, 3653, 2003-1-1, 蛋白质女孩 
1364098, 13.2, 7.8, 12, 2004年12月01日, 同名之人 
1343322, -0.0, 0.0, 1, 20040107, 上海七上八下風情路 
4133948, -5.2, 0.0, 8, 1995, 花的華爾滋 
6114312, 29.8, 7.8, 279, 2011-4, 從北京到台灣 
3812030, 21.3, 7.9, 52, 2009/07/01, 胡士托風波 
4908905, 40.4, 8.4, 949, 2010-8-11, Re：没有代表作 
4252636, 23.2, 8.3, 55, 2010年01月26日, 我，作詞家 
1014561, 59.7, 9.0, 9754, 1987-1-1, 古文观止 
4077247, 0.0, 0.0, 0, 2007/10/29, 亮哲X單車: 花東冒險趣 
4924987, 16.9, 7.7, 26, 2010年07月22日, 不讓殘酷的神支配 
1016710, 30.1, 7.4, 463, 2004年9月第1版, 我的另一半 
1015026, 39.6, 7.5, 2733, 2002-9, 一个人的KTV 
4170046, -4.5, 0.0, 6, 2007-4-5, 喜歡與討厭美國的100個理由 
1049219, 54.8, 7.4, 71627, 2004-8, 长安乱 
3409053, 15.0, 7.6, 19, 2008-4-17, 完全に收無能 
3267934, 47.0, 8.4, 2883, 2008-10, 日本四季 
3060829, 25.9, 7.6, 161, 2008, 無家可歸的中學生 
3086704, 30.6, 7.8, 321, 2008.07.01, 鹿男 
1376593, 14.1, 7.6, 16, 20030825, 旺福 
1882933, 58.7, 8.1, 35595, 2006, 鬼吹灯之精绝古城 
1976343, 24.6, 8.2, 75, 2005/07/27, 细胞反叛 
1464822, 21.2, 8.1, 44, 1999-12-01, 细胞叛逆者 
1059419, 61.5, 8.1, 58557, 2003-4, 海边的卡夫卡 
1389884, 46.7, 8.4, 2759, 1994 年, 24個比利 
1357021, 35.3, 8.3, 441, 2004年11月12日, 我心中尚未崩壞的部分 
1926195, 37.7, 9.0, 330, 20061113, 地下鄉愁藍調 
2295324, 51.3, 8.6, 4481, 2007-10, 地下乡愁蓝调 
3059457, 23.2, 8.6, 45, 2007-01-16, 恐怖的食品添加物 
2074851, 43.7, 8.1, 2446, 2007-5, 食品真相大揭秘 
3693394, 45.6, 8.0, 4010, 2009-5, 后青春期的诗 
1873874, 40.3, 7.6, 2705, 2006-9-19, 盛夏光年 
1332320, 15.9, 8.0, 18, 1996-6-15, 化學元素王國之旅 
1366928, 39.4, 8.6, 635, 1987, 未央歌 
1355431, 32.9, 8.4, 265, 2003-9-1, 渦蟲 
1082154, 77.2, 9.1, 119538, 1998-5, 活着 
1760638, 30.5, 8.1, 231, 2005-11-8, 一瞬之光 
1418735, 35.2, 8.1, 537, 1997-10, 潛水鐘與蝴蝶 
1351677, 47.0, 9.0, 1374, 1991-3-15, 夏宇詩集／腹語術 
1339997, 19.7, 8.3, 30, 1997年08月01日, 惡之花 
1332585, 30.6, 9.3, 90, 1999-3-31, 神經外科的黑色喜劇 
1401425, 63.4, 8.3, 56116, 2005-8, 兄弟（上） 
1703544, 52.4, 7.5, 35446, 2006-3, 兄弟（下） 
1015577, 29.9, 7.7, 314, 2003-02, 我听到了幸福 
1456706, 35.5, 8.5, 373, 1992, 少年大頭春的生活週記 
1602866, 28.5, 8.1, 161, 2002, 四喜憂國 
1389951, 27.1, 8.5, 92, 1993 年 11 月 01 日, 我妹妹 
1798421, 36.9, 8.2, 652, 1999, 城邦暴力團 
1370659, 16.1, 7.7, 22, 20000801, 陳文茜虛擬人生 
1351961, 31.3, 9.0, 123, 2004-7-20, 怎樣製造一顆核子彈 
1084336, 79.7, 9.0, 210939, 2003-8, 小王子 
1288916, 50.7, 8.6, 4046, 2005-3, 伤心咖啡店之歌 
1440997, 46.0, 8.6, 1899, 2005-9, 燕子 
1444177, 45.8, 8.6, 1819, 2005-11, 地底三万尺 
1422145, 36.2, 8.4, 465, 1997, 挪威的森林 
1346372, 29.5, 8.5, 137, 2004-12-3, 藍儂回憶：1970年滾石雜誌完整專訪 
1340624, 36.1, 8.1, 625, 2000-8, 神的孩子都在跳舞 
1440345, 50.1, 7.8, 12637, 2005-6, 燕尾蝶 
1292416, 61.1, 8.5, 26365, 2005-5, 香水 
1332398, 30.7, 8.7, 142, 1995-12-1, 自私的基因 
1291994, 33.9, 8.6, 258, 1997-11-01, 革命前夕的摩托車之旅 
2145953, 26.1, 7.4, 204, 2007-7, 沃尔玛效应 
1464408, 30.2, 8.7, 131, 1993, 別鬧了，費曼先生 
1854983, 13.5, 7.5, 15, 20060701, 如果有一件事是重要的:林盟山攝影集 
1262205, 42.3, 8.4, 1307, 2004-12-1, 寂寞的十七岁 
1903437, 38.4, 7.9, 1233, 20060918, 哈棒傳奇: Ha Bang, My Boss 
3270718, 11.9, 6.8, 16, 2008/11/04, 時間之牢 
2006156, 26.3, 8.5, 80, 2002/01/29, 金閣寺 
1310164, 46.3, 7.9, 5268, 2004-5-28, 那些男孩教我的事 
3176175, 22.9, 8.0, 64, 2008年08月11日, 他們的第一滴淚 
1958147, 35.3, 7.4, 1340, 2006-12, 一个经济杀手的自白 
1958312, 39.5, 7.5, 2724, 2007-1, 关于方文山的素颜韵脚诗 
1356844, 23.6, 7.9, 79, 20041001, 底層的珍珠  
1056461, 55.7, 8.3, 14831, 2004-4, 旅行的艺术 
1257325, 46.0, 8.2, 3212, 2003-1-1, 安藤忠雄论建筑 
