Doulist, Number of Books 
1185931, 110 

ID, Score, Rating, Votes, Date, Title 
1864825, 24.7, 7.8, 106, 1996年5月, 孤独与沉思 
1915667, 15.6, 7.8, 19, 1997年8月, 罗马风云 
1545996, 15.6, 7.0, 32, 1996-05-01, 挑战的手套 
1942527, 16.1, 7.8, 21, 2006-10, 诺贝尔文学奖文集：米洛依 
1066909, 16.4, 7.6, 25, 1995-12, 伟大的牵线人 
1963300, 19.0, 8.2, 28, 1987-10, 第三个女人 
1024718, 16.8, 7.4, 31, 2001-04, 青春诗 
4193256, -5.5, 0.0, 9, 2001, 老虎！老虎！(上下) 
1292307, 20.9, 7.2, 86, 2005-5, 生活的意义与价值 
1019246, 31.1, 9.0, 119, 2000-01, 骑鹅旅行记（上下） 
1915684, 18.2, 7.7, 33, 1996年5月, 特雷庇姑娘 
2042417, 28.2, 8.5, 110, 1997, 花的智慧 
1778849, 14.1, 7.3, 19, 1997.12, 群鼠 
2269135, 19.4, 8.7, 23, 1992.6, 吉檀迦利·饥饿石头 
1186392, 56.3, 8.7, 8775, 1957-1-1, 约翰·克利斯朵夫 
1943953, 12.8, 6.7, 21, 2006-10, 国王的人马、海顿斯坦诗选 
2043868, -4.9, 0.0, 7, 1998-03-01, 幸运儿彼尔 
1939172, -0.0, 0.0, 1, 1991, 磨坊血案 
1065943, 19.5, 8.5, 26, 1996-05, 奥林匹斯的春天 
1902002, 12.0, 7.5, 11, 1989, 大地硕果·畜牧神 
1457695, 24.2, 8.6, 53, 1992, 苔依丝 
2045904, -2.7, 0.0, 3, 1991-10-01, 不吉利的姑娘 
1768603, 29.6, 8.8, 110, 1987年, 丽达与天鹅 
2057193, -4.5, 0.0, 6, 1984-12, 福地 
2114138, 26.3, 7.8, 142, 2007-1, 圣女贞德 
3142155, 24.3, 7.2, 177, 2008/7, 邪恶之路 
1066774, 26.6, 8.2, 106, 2004-10, 创造进化论 
2045914, -4.9, 0.0, 7, 1990.11, 新娘·主人·十字架 
