Doulist, Number of Books 
235055, 131 

ID, Score, Rating, Votes, Date, Title 
1047205, 40.1, 8.2, 1141, 2004-10, 性学三论・爱情心理学 
26319527, 35.9, 8.1, 611, 2015-4, 性学三论 
26722463, -4.9, 0.0, 7, 2016-4-14, 言不褻不笑 
25910845, 19.0, 6.9, 75, 2015-2, 当前时代的色情 
24872412, 18.6, 7.0, 62, 2013-9, 古罗马的性与权力 
25734148, -2.7, 0.0, 3, 2013-9, 思無邪小記：姚靈犀性學筆記 
1029983, 26.9, 7.2, 307, 2003-11-1, 中国性史图鉴 
1288952, 19.9, 6.5, 146, 2005-01, 浮世与春梦 
1059963, 19.0, 5.9, 264, 2005-01, 中国同性恋研究 
1448860, 20.3, 7.0, 91, 2005-9, 世界性史图鉴 
1081294, 17.8, 6.6, 76, 2004-02, 中国情色文化史(上下) 
1485875, 12.9, 5.7, 56, 2006-1, 爱经与秘戏 
1442217, 14.5, 6.3, 46, 2005-10, 世界性文化图考 
1137101, 20.5, 7.7, 52, 2003-12, 中国古代性文化 
3105757, 18.4, 7.1, 55, 2008-7, 世界性博物馆巡礼 
3056208, 15.7, 7.2, 28, 2008-1, 历史的大隐私 
1264400, 16.5, 7.5, 27, 1999-1, 性与中国文化 
2977448, 14.3, 6.7, 30, 2008-1, 性学十三讲 
2258195, 17.0, 7.6, 28, 2007-7, 中国性文化史 
1661870, 12.4, 6.3, 26, 2005-5, 云雨阴阳 
1343496, -4.9, 0.0, 7, 20040301, 性史圖鑑（限） 
1320182, 7.8, 5.2, 18, 2005-6-1, 探访性文化之旅 
1100287, 11.1, 6.6, 15, 2000-12, 20世纪中国性文化 
1013981, 11.6, 6.8, 15, 1998年6月第2次印刷, 世界古代性文化 
3064939, 11.4, 7.1, 12, 2008-4-1, 我与性文化 
1384345, 19.1, 7.6, 42, 2002, 慾望巴黎 
2050659, 17.4, 7.4, 35, 2007, 簡明性愛辭典 
1950180, 30.3, 8.4, 171, 2001-8, 挑逗乳房全技巧 
2009068, 30.3, 8.1, 224, 2006-7-1, 天天好體位 
1794803, 23.7, 8.0, 74, 1999-12-28, 做愛時的眼神 
1389954, 20.8, 8.0, 44, 2000-6-15, sex for one 自慰 
1759474, -4.5, 0.0, 6, 2005年12月08日, 雲端漫舞坦陀羅：狂喜性愛修行指南 
1384296, 18.6, 7.1, 57, 2003, 西藏慾經 
1937601, 11.8, 7.1, 13, 出版日期：2006 年 11 月 08 日, 波斯愛經 
1459616, 19.8, 7.7, 45, 2002年6月, 鸳鸯秘谱 
1347589, 12.7, 7.8, 11, 20050201, 色史 
1470236, 16.7, 7.7, 25, 2005-12-14, 性史2006 : 16篇真實性告白 
1071594, 15.6, 6.8, 38, 2004-09, 美国性史 
2082044, 35.9, 8.1, 612, 2007-5, 金赛性学报告 
1042424, 25.6, 7.8, 126, 1993-9, 新金赛性学报告（中文全译本） 
2270472, 18.1, 7.3, 43, 2007-9, 金赛是谁 
1020489, -3.5, 0.0, 4, 1998-04, 性学大师阿尔弗雷德.金赛(上下) 
3041622, 17.8, 7.9, 27, 2008-4, 金赛性爱对话 
1064298, 35.2, 7.6, 998, 2002-9, 海蒂性学报告：男人篇 
1033273, 37.9, 7.8, 1287, 2002-9, 海蒂性学报告 
1026265, 24.4, 7.7, 110, 2004-12, 言言斋性学札记 
3013475, 28.1, 7.6, 248, 2008-2, 李银河性学心得 
1477185, 35.4, 8.7, 300, 1992-11, Sex 
3268272, -1.7, 0.0, 2, 2006, Sex Promises 
1790232, 22.4, 7.9, 63, 1987年7月第一版, 野蛮人的性生活 
6902782, 14.1, 7.3, 19, 2011-10, 性的历程 
24884783, 26.1, 7.7, 151, 2013-8, 性学五章 
4306547, 19.7, 7.0, 80, 2010-1, 性的历程 
5908457, -1.7, 0.0, 2, 1995-8, 非性文化的奇花异果 
20458907, 29.9, 7.5, 399, 2013-1, 书淫艳异录（全二册） 
