Doulist, Number of Books 
82662, 96 

ID, Score, Rating, Votes, Date, Title 
1880333, 34.8, 8.8, 249, 1979年, 奥德修纪 
3263793, 30.7, 9.1, 105, 1984-03, 埃涅阿斯纪 
1916347, 33.9, 8.7, 238, 1984-5, 变形记 
1085481, 30.0, 9.0, 101, 2003-2, 萨迦 
1100142, 34.2, 8.4, 327, 1999-06, 吉尔伽美什 
1803022, 61.4, 9.0, 12717, 1996, 圣经 
1736919, 36.2, 9.3, 206, 2005-12-1, 印度古代史诗摩诃婆罗多.全译本(1-6卷) 
1085567, 30.3, 8.0, 249, 2002-8, 罗摩衍那 
1659189, 31.3, 9.0, 123, 1998-6, 一千零一夜(全八册) 
2077987, 21.7, 8.3, 42, 2007-04-01, 果园 
2112113, 22.2, 8.0, 57, 2007-04-01, 玛斯纳维启示录 
1449644, 38.0, 8.6, 508, 1990-08, 神曲 
1203263, 28.6, 8.0, 181, 1993-8-1, 坎特伯雷故事 
1203103, 34.8, 8.9, 231, 1989, 浮士德 
1185886, 31.9, 8.5, 203, 1994-5, 草叶集（上下） 
1782793, 27.0, 8.8, 73, 1999-3, 洛尔卡诗选 
1015864, 51.2, 9.0, 2656, 1995年5月第一版, 惶然录 
1104698, 41.1, 8.6, 842, 2002-7, 保罗·策兰诗文选 
1172288, 26.8, 8.8, 70, 2000-10, 俄底浦斯王 
1512759, 29.1, 8.6, 118, 2003-01-01, 欧里庇得斯悲剧集（全三册） 
2032187, 29.4, 8.5, 135, 1980, 沙恭达罗 
1093818, 33.9, 9.5, 126, 1994-11, 莎士比亚全集（五） 
1016225, 30.8, 8.6, 155, 1997-11-01, 易卜生戏剧选 
1077196, 43.7, 8.6, 1287, 1996-12, 蒙田随笔全集（全三册） 
2247098, 36.0, 9.5, 171, 1991-3-1, 安徒生童话全集·之一 
1004088, 55.7, 9.0, 5290, 1999-3, 长袜子皮皮 
1946353, 16.1, 7.2, 31, 1983, 移居北方的时期 
1083430, 37.3, 7.8, 1139, 2003-01, 十日谈 
1805706, 19.4, 8.6, 24, 1997, 克鲁采奏鸣曲 
2033107, 36.6, 8.9, 303, 1992.11, 契诃夫小说选 
1418987, 42.8, 8.7, 1003, 1998-2, 爱伦·坡短篇小说集 
1064275, 62.8, 8.3, 50142, 1999-10, 老人与海 
1128700, 39.4, 8.9, 474, 2003-04-01, 卡夫卡短篇小说全集 
1105146, 51.0, 8.9, 2895, 2003-4-1, 局外人 
1400647, 37.2, 9.0, 307, 2001-8, 佩德罗·巴拉莫 
1768642, 46.6, 9.2, 1046, 1983, 博尔赫斯短篇小说集 
1076499, 37.4, 8.8, 380, 2002-9, 狂人日记 
1916661, 41.5, 8.7, 806, 1978-3, 堂吉诃德（上下） 
1097395, 42.0, 8.8, 780, 2002-1, 失明症漫记 
1868639, 21.6, 8.1, 47, 1995-11-1, 泽诺的意识 
1794669, 12.7, 7.6, 12, 1980-10-01, 历史（上下） 
1074101, 26.9, 7.9, 146, 1996-06, 巨人传 
1460684, 29.3, 8.6, 122, 1958, 定命论者雅克和他的主人 
2032561, 41.4, 8.7, 788, 1986, 红与黑 
2032178, 39.7, 8.7, 605, 1958-10, 包法利夫人 
1805922, 24.2, 8.5, 56, 1984-12, 情感教育 
1092168, 51.0, 9.1, 2253, 2001-4, 追忆似水年华（上下册） 
1870281, 27.7, 8.7, 87, 1988-1, 茫茫黑夜漫游 
1256405, 37.0, 8.6, 434, 2002-10, 哈德良回忆录 
1464173, 29.5, 8.7, 116, 1998年1月, 魔山 
1780382, 22.6, 8.4, 46, 1997-10-1, 布登勃洛克一家 
1085220, 23.5, 8.2, 62, 2003-6, 柏林，亚历山大广场 
1916117, 29.2, 8.7, 111, 1990-3, 铁皮鼓 
