Doulist, Number of Books 
66684, 33 

ID, Score, Rating, Votes, Date, Title 
1069138, 37.4, 8.4, 571, 1990-11, 中国古代房内考 
1794583, 34.5, 8.5, 316, 2006-5, 中国方术正考 
1986172, 12.3, 7.3, 13, 1993-12-01, 中国方术概观(房中卷) 
1645728, 12.8, 7.5, 13, 1995-9, 双梅影闇丛书 
3068188, 17.8, 7.9, 27, 2001年3月, 中国古代房中养生秘笈 
1384296, 18.6, 7.1, 57, 2003, 西藏慾經 
1937601, 11.8, 7.1, 13, 出版日期：2006 年 11 月 08 日, 波斯愛經 
1459616, 19.8, 7.7, 45, 2002年6月, 鸳鸯秘谱 
1725689, 26.7, 8.2, 109, 2000, 姑妄言 
2122107, 14.7, 7.4, 20, 1991-10, 中国古代房室养生集要 
3041180, 0.0, 0.0, 0, 1999, 中华性药性方大全 
2143304, 52.5, 8.1, 11824, 2007-6, 我爱问连岳 
3080607, 49.5, 8.2, 5897, 2008-5, 我爱问连岳Ⅱ 
1827166, -0.0, 0.0, 1, 2004-05, The American Males Guide on How to Get More Pussy 
1016137, 29.3, 8.4, 144, 2000-08, 生存与体验 
1058804, 32.1, 8.4, 232, 1999-01, 存在与荒谬 
1362408, 18.5, 7.8, 33, 2003-8, 西洋情色文學史 
1019833, 26.1, 6.9, 376, 2004-04, 丈夫这东西 
1035517, 45.6, 7.6, 7667, 2004-02, 男人这东西 
3284690, 20.1, 7.6, 51, 2008/11/14, SM愛愛The Joy of SM 
2296157, 12.9, 7.7, 12, 1996/06, 日本緊縛写真史 
2050659, 17.4, 7.4, 35, 2007, 簡明性愛辭典 
1389954, 20.8, 8.0, 44, 2000-6-15, sex for one 自慰 
3034513, -4.5, 0.0, 6, 2006, G点 
1759474, -4.5, 0.0, 6, 2005年12月08日, 雲端漫舞坦陀羅：狂喜性愛修行指南 
