Doulist, Number of Books 
147748, 57 

ID, Score, Rating, Votes, Date, Title 
1368967, 24.7, 8.3, 71, 2004-7, 台灣書店地圖 
1346291, 15.1, 8.4, 13, 20041130, 藏書之愛 
1345461, 25.6, 8.1, 96, 20041005, 逛書架 
1451387, 23.0, 8.3, 53, 2005-11-30, 逛逛書架 
1345848, 20.4, 7.6, 55, 2004-11-1, 書天堂 
1756217, 24.8, 8.1, 84, 2006-3-2, 神保町書蟲: 愛書狂的東京古書街朝聖之旅 
1418783, 40.6, 8.5, 870, 2002-1-28, 查令十字路84號 
1333165, 12.1, 7.1, 14, 2004年07月30日, 書店風雲錄 
1432493, 18.5, 7.0, 61, 2004-2, 书店风格 
1084223, 38.8, 8.2, 899, 1999-12, 书店风景 
1388191, 10.6, 7.1, 10, 2000/11, 書架 
1038688, 39.8, 8.4, 849, 2005-1-1, 书天堂 
1875180, 18.7, 7.2, 54, 2006, 東京閱讀空間 
1341890, 24.0, 8.6, 51, 2002-5-10, 書店風景 
1360867, 16.3, 7.4, 28, 20010701, 閱讀的風貌 
1422083, 19.7, 7.7, 44, 2005年9月, 閱讀的所在 
1343394, 23.9, 8.3, 62, 20040115, 閱讀的狩獵 
1343724, 22.3, 8.4, 44, 2004-3, 書的迷戀Hunting For Books 
2266054, -4.0, 0.0, 5, 2007, 哈德遜書稿 
1343009, 24.2, 8.3, 65, 20031001, 蠹魚頭的舊書店地圖 
1385091, 16.4, 7.8, 22, 20040720, 東亞四地：書的新文化 
1353722, 12.7, 7.8, 11, 2005-7-1, 圖書館的故事 
1336715, 15.0, 7.9, 16, 2005年06月01日, 一座孤讀的島嶼 
1464893, 18.6, 8.2, 26, 1986年2月, 午後書房 
1836398, 12.7, 7.2, 15, 2006, 移動書房 
2362781, 28.8, 8.5, 122, 2007-12-1, 書店風景 
1386276, 17.0, 7.6, 28, 30 April, 1999, Living With Books 
1486562, 21.0, 8.2, 40, 1995-10-31, At Home with Books 
3068391, 27.1, 8.4, 99, 2008\04\29, 莎士比亞書店 
2157302, -3.5, 0.0, 4, 20070725, 附上我的愛: 英國老書商與小女孩的書信情緣 
2137040, 20.1, 8.4, 30, 20070629, 喀布爾的書商，和他的女人 
1316648, 57.9, 8.3, 21504, 2005-05-01, 查令十字街84号 
