Doulist, Number of Books 
423685, 102 

ID, Score, Rating, Votes, Date, Title 
1316648, 57.9, 8.3, 21508, 2005-05-01, 查令十字街84号 
1479190, 31.5, 7.6, 485, 2006-1, 逛书架 
1038688, 39.8, 8.4, 849, 2005-1-1, 书天堂 
1475735, 34.6, 7.3, 1349, 2006-1, 书店 
3076529, 40.3, 7.9, 1754, 2008-7, 纸房子 
1963660, 39.4, 7.8, 1682, 2007-1, 嗜书瘾君子 
1468649, 33.2, 8.4, 276, 2005-11, 藏书之爱 
1451387, 23.0, 8.3, 53, 2005-11-30, 逛逛書架 
1253821, 25.3, 7.2, 216, 2005-01, 书痴的爱情事件 
1023998, 27.1, 8.0, 139, 2001-8, 我的藏书票之旅 
1564008, 27.4, 8.6, 90, 2001, 藏书票风景 
1223858, 16.3, 6.9, 41, 2005-1, 藏书旧闻 
1021184, 24.8, 7.4, 158, 2002-11, 书架的故事 
1024159, 32.7, 8.0, 385, 2002-5, 阅读史 
1463759, 25.6, 7.3, 206, 2005-12, 旧时书坊 
1449314, 28.7, 7.5, 314, 2005-12-01, 天哪，书！ 
1003682, 15.9, 7.8, 20, 2002-01, 书痴闲话 
1066762, 33.3, 8.7, 215, 2003-9, 伟大的书 
1288912, 30.4, 7.6, 389, 2005-5-1, 阅读的风貌 
1461650, 30.5, 8.2, 212, 2005-12, 启蒙运动的生意 
1276432, 21.3, 7.3, 85, 1996-10, 理想藏书 
1292068, 25.9, 7.8, 133, 1992, 聚书的乐趣 
1226814, 18.6, 7.0, 63, 2005-01, 书籍的历史 
1074206, 28.9, 8.3, 147, 1999-12, 书衣百影 
1660868, 20.9, 7.1, 95, 2002年9月第一版, 满满的书页 
1849893, 24.2, 7.5, 127, 2006-6, 我生命中的书 
1083313, 27.9, 8.4, 113, 2004-3, 我一生中的书 
1658889, 18.3, 8.5, 21, 2000-01-01, 知堂书话(上下) 
1827096, 28.5, 7.7, 239, 2006-6, 阅读的狩猎 
1049192, 16.1, 6.8, 42, 2004-05, 世纪之书 
1038922, 16.3, 6.7, 49, 2005-01, 书趣 
1450241, 22.4, 7.3, 107, 2005-9, 一生的读书计划 
1039520, 23.3, 7.4, 115, 2001-06, 文字与书写 
1420696, 18.2, 6.5, 94, 2005-7, 开家书店 
1077279, 30.4, 7.8, 311, 2004-03, 读书的艺术 
1013208, 61.0, 8.5, 26070, 2004-1, 如何阅读一本书 
1831760, 38.4, 8.0, 1085, 2008, 弱水三千 
1428101, 29.7, 7.5, 378, 2005-7, 智高无上 
1872142, 31.1, 8.5, 179, 2006/9, 伟大的书 
1047787, 30.9, 8.1, 247, 2001-10, 20世纪的书 
1917078, 55.4, 8.6, 8821, 2006-10, 风之影 
1868698, 46.2, 8.3, 2891, 2006-8, 为什么读经典 
1484595, 37.6, 8.4, 584, 2006-1-1, 书读完了 
1000593, 28.5, 8.2, 149, 2004-10, 一个战时的审美主义者 
1890742, 35.4, 7.7, 911, 2006-7, 东写西读 
1016429, 51.2, 8.6, 4431, 1999-12, 毛姆读书随笔 
1786805, 15.1, 7.2, 25, 2000.1, 书之爱 
1432493, 18.5, 7.0, 61, 2004-2, 书店风格 
1918139, 29.1, 7.9, 220, 2006-9, 书的迷恋 
1321790, 41.4, 8.1, 1631, 2005-6, 华氏451 
1985869, 28.8, 8.5, 121, 2007-1, 孤绝花 
1963136, 28.9, 7.6, 287, 20070101, 做书店 
2038409, 20.6, 6.7, 135, 2007-1, 书的罗曼史 
1191970, 21.4, 7.8, 57, 2004-8, 翻开 
1491447, 20.0, 7.5, 55, 2006-2, 纸上的行旅 
1223854, 14.1, 7.7, 15, 2005-1, 烈火中的凤凰 
1070310, 29.3, 8.4, 144, 2001-7, 书衣百影续编 
2000561, 32.1, 8.0, 342, 2007-2, 叶雨书衣 
2076958, 16.3, 6.4, 66, 2007.05.5, 魅力与狂欢 
1965306, 18.1, 8.0, 27, 2006-12, 流动的风景 
1920192, 31.6, 7.8, 387, 2006-10, 书艺问道 
2250146, 36.1, 8.1, 625, 2007-9, 书时光 
1178899, 28.5, 8.3, 137, 2001-10, 必要的角度 
1982116, 39.2, 8.4, 770, 2007年2月, 我与兰登书屋 
1440442, 36.5, 8.7, 360, 2005-10, 完美的真空 
4183384, 24.9, 7.9, 100, 2009年11月, 西方藏书票 
2173401, 27.3, 7.4, 261, 2007年7月第1版, 阅读的危险 
2360092, 33.2, 8.4, 280, 2007-11, 替人读书 
2375972, 46.9, 8.3, 3236, 2008-1, 今朝风日好 
3034063, 31.5, 7.5, 544, 2008-4, 卡萨诺瓦是个书痴 
3034067, 27.8, 7.7, 210, 2008-4, 无人读过的书 
3034064, 31.9, 7.8, 409, 2008-4, 失落的书 
3034068, 37.8, 7.9, 1094, 2008-8, 神保町书蟲 
3111826, 28.3, 7.4, 323, 2008-5, 藏书的乐趣 
1958111, 31.0, 7.8, 350, 2007-1-15, 最糟也最棒的書店 
3253854, 42.2, 7.7, 3360, 2008-10, 书店的灯光 
3221874, 37.9, 8.5, 553, 2008-10-23, 书店风景（增订版） 
3243762, 37.2, 7.7, 1286, 2008-9, 坐拥书城 
2352480, 31.4, 7.8, 377, 2007-12-3, 如果你愛上一家書店 
3162221, 32.4, 8.2, 295, 2008.07, 夜晚的书斋 
2213870, 28.6, 7.3, 390, 2007-8, 书商的旧梦 
1822159, 29.2, 7.5, 343, 2006-6, 插图的故事 
3289827, 35.0, 7.4, 1266, 2008-10, 关于岁月的隐秘情事 
3301646, 26.8, 7.6, 191, 2008-10, 生活·读书·新知三联书店书衣500帧 
3643266, 31.7, 7.6, 497, 2009-3, 阅读的至乐 
3633987, 36.3, 8.1, 650, 2009-5, 书趣 
3633976, 31.6, 8.1, 283, 2009.4, 闲话大小事 
1274321, 25.7, 8.8, 59, 1995-05, 书和画像 
3644095, 43.6, 7.9, 3184, 2009-4, 越读者 
3338823, 36.9, 7.8, 1059, 2009-1, 三月曝书 
1059067, 20.1, 7.9, 41, 2004-11, 云乡话书 
3880732, 28.8, 7.4, 359, 2009-9, 书情书色 
3882390, 29.0, 7.6, 297, 2009-9, 尚书吧故事 
3880731, 27.0, 7.4, 245, 2009年7月, 茶店说书 
3068391, 27.1, 8.4, 99, 2008\04\29, 莎士比亞書店 
4082554, 25.2, 7.1, 239, 2009-10, 快雪时晴闲看书 
4075123, 40.8, 8.6, 801, 2009-10, 书店风景 
3818410, 37.8, 8.8, 406, 2009-6, 爱的历史 
3642678, 13.9, 7.4, 17, 20090327, 我的手作布書衣 
1038476, 47.3, 8.7, 2051, 2010-10, 小说稗类 
1438816, 50.9, 9.1, 2219, 2005-10, 给青年诗人的信 
4212245, 40.4, 8.5, 846, 2010-1, 别想摆脱书 
