Doulist, Number of Books 
1196446, 73 

ID, Score, Rating, Votes, Date, Title 
11538656, 34.4, 8.8, 237, 2012-8, 烈佬傳 
25725064, 33.5, 7.2, 1237, 2013-9-1, 炸裂志 
24717734, 27.2, 7.6, 208, 2013-5, 黃雀記 
10556006, 43.0, 8.8, 926, 2012-4-1, 状元媒 
6742586, 48.1, 7.8, 8796, 2012-8, 我不是潘金莲 
21716347, 29.3, 7.4, 395, 2013-4, 日夜书 
5975571, 41.9, 8.0, 2028, 2011-5, 天香 
10564681, 12.2, 7.8, 10, 2012-1, 古炉 
10578512, 36.2, 8.0, 717, 2012-4-1, 春尽江南 
10440961, 33.7, 8.1, 414, 2012-2-1, 告别的年代 
6880158, 60.5, 8.7, 17162, 2011-10-1, 陆犯焉识 
5423772, 38.8, 7.8, 1500, 2011-6, 西夏旅馆 
3178311, 21.0, 8.5, 33, 2008.08.05, 大河盡頭 （上卷：溯流） 
3154683, 22.7, 7.9, 67, 2008-6, 我哥刁北年表 
6148187, 43.7, 8.2, 2121, 2011-4, 推拿 
3829564, 18.4, 7.8, 32, 2009年07月14日, 灰花 
3858218, 28.2, 8.7, 95, 2009-7-1, 金山 
3183814, 34.6, 8.4, 351, 2008-08, 生死疲劳 
3662581, 41.9, 7.6, 3732, 2009-5, 巫言 
2063988, 29.4, 8.7, 115, 2007年5月17日, 時間繁史‧啞瓷之光（上） 
2068070, 36.0, 7.6, 1174, 2007, 启蒙时代 
1963369, 23.7, 7.2, 156, 2007-1, 刺猬歌 
2071207, 41.2, 8.4, 1086, 2007-1-1, 到黑夜想你没办法 
3376131, 12.2, 6.8, 17, 2008-11-1, 笨花 
2995370, 31.8, 8.2, 264, 2008-1, 秦腔 
4154985, 41.0, 8.2, 1328, 2010-3, 天工开物·栩栩如真 
4197535, 20.2, 7.7, 49, 2009-12, 海神家族 
1317915, 19.6, 7.5, 50, 2006-12, 圣天门口（上中下） 
1059716, 38.9, 8.6, 590, 2004-01, 水乳大地 
1025104, 22.2, 7.5, 85, 2004-09, 沉默之门 
6390099, 13.9, 7.5, 16, 2011-4, 藏獒 
10578510, 38.6, 8.1, 982, 2012-4, 人面桃花 
24324978, 22.0, 6.8, 167, 2013-4, 这边风景（上下） 
10567171, 37.1, 8.0, 852, 2012-3-1, 生命册 
25909812, 30.0, 8.8, 117, 2014-6, 繁花 
24862876, 38.7, 7.4, 2706, 2013-8-1, 黄雀记 
4707697, 24.4, 7.9, 91, 2010-3-1, 你在高原（10册精装） 
3851799, 38.2, 8.1, 924, 2009-5, 天行者 
3239913, 45.6, 8.0, 4014, 2008-9, 推拿 
4169424, 50.5, 7.9, 11627, 2009-12, 蛙 
3633461, 58.1, 8.6, 13640, 2009-3, 一句顶一万句 
1281653, 45.5, 7.8, 5338, 2005-4, 秦腔 
1706150, 48.5, 8.9, 1966, 2005-12, 额尔古纳河右岸 
3393154, 32.5, 7.6, 590, 2009-1-1, 暗算 
1791942, 26.5, 6.5, 755, 2008-11-1, 湖光山色 
4094940, 25.8, 8.9, 56, 2009-10, 张居正（1-4卷） 
1013396, 32.3, 8.0, 358, 2007-2, 无字（第一部） 
2189562, 17.7, 7.6, 32, 2007-7, 历史的天空 
1872720, 26.0, 7.1, 283, 2001-3, 英雄时代 
1014374, 37.8, 8.4, 604, 2001-4, 东藏记 
1084408, 17.6, 7.4, 36, 2004-5-1, 抉择 
3796219, 45.4, 8.8, 1345, 2009-4, 尘埃落定 
1082349, 57.9, 8.2, 25757, 2003-8, 长恨歌 
1071402, 40.2, 8.5, 814, 2000-12, 南方有嘉木 
1200836, 29.5, 8.4, 148, 2005-1-1, 战争和人（全三册） 
3091368, 56.8, 9.1, 5439, 2008-5, 白鹿原 
1200827, 34.2, 8.0, 503, 2005-1, 白门柳（全三册） 
1200830, 22.3, 6.8, 180, 1991-11, 骚动之秋 
3523041, 64.7, 9.2, 15542, 2009-1, 平凡的世界（全三册） 
3982742, 18.2, 7.7, 33, 2009-7, 少年天子 
1200847, 27.5, 7.5, 244, 2005-1, 都市风流 
1084081, 17.2, 6.0, 137, 2005-1-1, 第二个太阳 
2244146, 55.9, 8.2, 18261, 2007-8, 穆斯林的葬礼 
1084077, 32.0, 8.2, 276, 2005-1, 黄河东流去 
1200845, 31.0, 7.3, 633, 1984-7, 沉重的翅膀 
3796254, 25.5, 7.7, 136, 2009-4, 钟鼓楼 
1200841, 29.9, 7.2, 584, 2005-1, 许茂和他的女儿们 
1084084, 22.3, 6.9, 160, 2005-01-01, 东方（全三册） 
1200849, 34.6, 7.8, 679, 2005-1, 李自成 
1084075, 28.8, 7.5, 320, 2005-1, 将军吟 
1200839, 25.4, 7.4, 178, 2005-1-1, 冬天里的春天（全二册） 
1200843, 46.2, 8.1, 3829, 2005-8-1, 芙蓉镇 
