Doulist, Number of Books 
535845, 249 

ID, Score, Rating, Votes, Date, Title 
3598301, 28.8, 7.7, 255, 2009-03-01, 阅读的女人 
4745300, 29.8, 8.2, 186, 2010-5, 古色今香 
4272352, 24.1, 8.0, 80, 2010-03, 宗教的起源与发展 
4618084, 22.0, 7.2, 108, 2010-03, 恐怖部 
4745595, 28.7, 7.2, 451, 2010.4, 写作的女人危险 
4736101, 29.4, 7.3, 457, 2010.4, 阅读的女人危险 
4246983, 33.8, 8.2, 374, 2010年4月, 梵蒂冈地窖 
4011409, 26.4, 7.7, 160, 2010-4, 阿伦特与海德格尔 
3309077, 18.8, 8.2, 27, 2008-11-1, 论英格兰的法律与政制 
3034068, 37.8, 7.9, 1094, 2008-8, 神保町书蟲 
4275061, 29.1, 8.5, 127, 2010-2-1, 龙凤艺术 
4721686, 20.4, 7.2, 77, 2010-3, 蒋介石的后半生 
4317998, 18.7, 7.5, 42, 2010年5月, 怀孕文化史 
1029940, 47.1, 9.2, 1128, 1999-08, 锦灰堆 
4715124, 23.6, 8.1, 68, 2010-02, 美国游记 
1315190, 48.4, 8.8, 2164, 2005-05, 想象的共同体 
3816860, 30.5, 8.3, 191, 2009-6-1, 村庄审判史中的道德与政治 
4313207, 52.7, 8.5, 6559, 2010-5, 致D 
4827310, 42.7, 8.8, 875, 2010-05, “中间地带”的革命 
4244859, 42.0, 8.4, 1235, 2010-4, 超越金融 
4743480, 20.6, 9.5, 19, 1993年4月, 心灵的焦灼 
4605558, 35.2, 7.9, 682, 2010.05, 布鲁克林 
4820029, 44.0, 9.0, 865, 2010-4-1, 顾城诗全集 
4848839, 11.1, 7.3, 10, 2010-07, 战史 
2076588, 29.0, 8.1, 177, 2007-5, 香港史 
4850324, 30.6, 8.1, 238, 2010-06, 韩国电影史 
4282084, 49.8, 8.8, 2705, 2010-5, 论摄影 
4851625, 25.6, 8.3, 83, 2010年5月, 甘地的真理 
4204968, 16.2, 7.9, 20, 2009-12, 杜威与美国民主 
4832486, 30.5, 8.4, 177, 2010-6, 红轮（第一卷 全三册） 
4845007, 36.8, 8.2, 632, 2010-6, 南极 
4246971, 35.7, 9.2, 206, 2010-05-01, 联邦论 
4772537, 39.2, 8.4, 773, 2010-6, 窥看舞台 
4843573, 27.5, 7.2, 349, 2010.6, 我的小红书 
4175388, 23.5, 7.5, 109, 2009, 诗性正义 
4760214, -4.0, 0.0, 5, 2010年02月01日, 风居住的天堂 
4760201, 11.3, 7.4, 10, 2010年02月01日, 策马羌寨 
4246997, 31.1, 7.7, 393, 2010-03, 浮生 
4882007, 34.4, 8.0, 518, 2010年7月, 下妻物语 
4882046, 27.8, 8.1, 143, 2010-8, 第一次世界大战战史 
4859582, 40.1, 8.5, 800, 2010-6, 足球往事 
4843865, 32.1, 8.2, 278, 2010-6, 失去的机会？ 
3806343, 13.3, 7.4, 15, 2009年6月, 致同代人 
4882052, 34.4, 8.5, 310, 2010.8, 电影诗学 
4832570, 15.5, 8.1, 16, 2010年6月, 律师与社会 
1607478, 41.5, 8.3, 1279, 2006-03-01, 巴黎伦敦落魄记 
4891219, 35.8, 8.3, 480, 2010-5, 甜与权力 
4729501, 28.6, 8.3, 139, 2010-06-24, 抗争政治 
4780021, 22.6, 8.2, 53, 2010.05, 游泳回家 
4780048, 23.0, 7.2, 134, 2010.05, 阿格尼丝 如此一天 
4780035, 21.4, 7.2, 94, 2010.05, 耳朵没有眼睑 
4780041, 23.2, 7.3, 126, 2010.05, 假期伴侣 
4893672, 35.2, 7.4, 1330, 2010-6, 联大八年 
4122414, 32.2, 9.1, 131, 2010-1, 经济与社会（第一卷） 
4730209, 32.3, 9.0, 143, 2010-7, 经济与社会（第二卷 上下） 
4213995, 48.6, 7.7, 11499, 2010-7, 黑笑小说 
4071861, 19.9, 7.4, 58, 2010-6, 中国留美学生史 
4898551, 46.2, 8.2, 3306, 2010-8, 四叠半神话大系 
1070853, 35.9, 9.1, 230, 2004-8, 重返艳阳下 
4832475, 13.0, 6.6, 24, 2010年6月, 鬼作家 
4898544, 18.8, 8.2, 27, 2010-07, 论俄国革命 
4817889, 32.9, 8.3, 291, 2010年4月, 拉丁美洲革命现场 
3008801, 18.0, 7.8, 30, 2008-03, 八方风来 
3599458, 13.7, 7.7, 14, 2009年3月, 着壁成绘 
4115076, 35.0, 7.8, 738, 2010-6, 伍迪·艾伦与哲学 
4905854, 48.9, 8.9, 2088, 2010.7, 将饮茶 
4882013, 40.9, 8.1, 1474, 2010-9, 异常 
4882015, 31.1, 7.1, 864, 2010-9, 杀心 
4882014, 36.9, 7.6, 1383, 2010年9月, 残虐记 
4807993, 30.2, 8.4, 167, 2010年7月, 谁在敲我的门 
4876333, 26.9, 9.1, 59, 2010-6, 第一圈（上、下） 
2063579, 46.9, 9.3, 986, 2006-9, 古拉格群岛（上中下） 
4882023, 52.3, 9.2, 2446, 2010-7, 万物既聪慧又奇妙 
4906091, 28.0, 8.2, 136, 2010年07月19日, 張愛玲私語錄 
4898563, 17.3, 7.1, 43, 2010-9, 论技术、技艺与文明 
1421479, 27.2, 8.9, 70, 2005-7, 六十年来中国与日本 
