Doulist, Number of Books 
41278, 168 

ID, Score, Rating, Votes, Date, Title 
2085855, 18.9, 7.1, 61, 2007-4, 替身 
2082194, 54.0, 8.2, 12949, 2007-5, 小时候 
2081154, 20.9, 6.6, 165, 2007, 心形礼盒 
2085780, 21.4, 7.5, 72, 2007, 宰割 
2081148, 18.0, 6.7, 73, 2007, 游侠 
2081146, 16.4, 7.6, 25, 2007-4, 士官生 
2078988, 18.9, 6.8, 81, 2007-4, 信 
2075509, 16.1, 7.0, 36, 2007, 与陌生人共眠 
2024615, 14.4, 6.0, 62, 2007-1, 狮身人面像之谜 
2049339, 39.8, 8.3, 963, 2007-04, 变化的位面 
2030401, 18.8, 6.9, 71, 2006-12, 七上八下 
1999006, 20.3, 7.3, 69, 2007, 阿里与妮诺 
1987628, 28.0, 7.3, 339, 2007, 狗脸岁月 
1999002, 17.2, 6.8, 54, 2007-2, 富有的姑娘 
1998997, 24.3, 7.6, 118, 2007, 杀心萌动那一年 
1982120, 42.5, 9.0, 692, 2007-1, 向着明亮那方 
1962897, 26.7, 8.3, 100, 2006-12, 眼睛游戏 
1986331, 30.7, 8.4, 181, 2006-12, 获救之舌 
1962896, 28.0, 8.5, 106, 2006-12, 耳中火炬 
1981426, 18.9, 7.2, 56, 2006, 盲点 
1972549, 24.6, 7.7, 113, 2007, 埃及历史学家 
1971968, 27.9, 7.3, 331, 2006-12, 女人是比男人更高级的动物 
1972317, 28.5, 7.8, 218, 2006, 当贝利遇到艾丽斯 
1972308, 29.4, 7.5, 360, 2006, 瓶中信 
1943943, -5.5, 0.0, 9, 2006-10, 有戏 
1972078, 21.4, 7.5, 72, 2007, 王安忆导修报告 
1972077, 27.6, 7.3, 311, 2007, 王安忆读书笔记 
1962772, 22.6, 7.8, 71, 2006-12, 战争中的平安夜 
1972059, 20.5, 7.3, 72, 2006, 基因突变 
1960287, 37.2, 8.4, 546, 2006-12, 蒙着眼睛的旅行者 
1958880, 29.1, 8.8, 102, 2006, 绝境 
1958875, 24.7, 6.9, 274, 2007, 大唐帝国 
1941696, 42.3, 8.7, 921, 2006-11, 萨拉·凯恩戏剧集 
1940708, 22.7, 7.6, 85, 2006-11, 婚变 
1941204, 13.0, 5.6, 66, 2006, 拾灵者 
