Doulist, Number of Books 
49885, 81 

ID, Score, Rating, Votes, Date, Title 
1353423, 37.5, 8.7, 422, 20050101, 深夜與早晨的周記 
1143854, 29.8, 7.6, 342, 2004-1-1, 邪恶人性 
1065003, 38.5, 8.5, 609, 2003-7-1, 中毒的父母 
1398300, 16.0, 7.2, 30, 2005-7, 走出自杀阴影 
1316093, 43.5, 8.3, 1804, 2005-6, 超越自卑 
1035563, 12.8, 7.1, 16, 2003-4, 不再郁闷 
1775691, 63.0, 8.3, 51757, 2007-1, 少有人走的路 
2080764, 47.1, 8.3, 3337, 2007-5-1, 为何家会伤人 
1955206, 16.2, 7.3, 29, 2006-11, 抑郁症.自杀与危机干预 
1214246, 31.6, 7.7, 438, 2003-6, 心理画外音 
1292428, 37.1, 8.6, 440, 2000, 神经症与人的成长 
1085408, -4.5, 0.0, 6, 2004-5-1, 失魂家族 
1427907, 26.2, 6.7, 515, 2005-9, 变态心理揭秘 
1879323, 21.4, 6.5, 213, 2006-8, 都市变态心理解析 
1139667, 16.3, 7.3, 30, 2003-10-1, 抑郁症完全指南 
1268119, 19.8, 8.5, 27, 2004-1, 唤起内心深处的家庭亲情 
2054246, 39.5, 8.0, 1311, 2007年4月, 你的误区 
1836268, 28.9, 7.7, 260, 2006-5, 他们在跟踪我-变态心理学案例故事 
1132110, 42.3, 8.4, 1301, 2012-3-1, 谁在我家 
1911655, 30.5, 8.4, 175, 2006-5, 无辜的挣扎 
1979349, -5.5, 0.0, 9, 2006-11, 拯救心灵完全手册 
1262817, 32.4, 8.0, 360, 2005-01, 窗 
2041682, 23.5, 7.4, 121, 2007-1, 视读心理学 
1101447, 39.1, 7.7, 1838, 2012-2, 不要用爱控制我 
2282946, 43.1, 7.8, 3385, 2007-10, 直面内心的恐惧 
1829799, 49.1, 8.7, 2740, 2006-6, 爱的觉醒 
1258513, 45.1, 8.5, 1843, 2005-3, 爱与寂寞 
2250289, 44.3, 7.9, 3672, 2007-8, 一个人不要怕 
