Doulist, Number of Books 
446325, 99 

ID, Score, Rating, Votes, Date, Title 
3126507, 11.3, 7.4, 10, 1986.08, 讽刺微型小说60篇 
3126864, -1.7, 0.0, 2, 1986.06, 蜜月旅游手册 
3126917, -4.5, 0.0, 6, 1986.06, 冲破“金狮”号的迷雾 
3126872, -4.9, 0.0, 7, 1986.06, 电影趣闻录 
3126888, -2.7, 0.0, 3, 1986.06, 外交部里的“小字辈” 
3126881, -4.0, 0.0, 5, 1986.06, 名曲的命运 
3126910, -2.7, 0.0, 3, 1986.06, 影星是怎样发现的 
3126896, -4.9, 0.0, 7, 1986.06, 你了解自己吗 
3072323, -2.7, 0.0, 3, 1986-05, 趣味象棋 
2155727, 13.0, 7.3, 15, 1986, 外国爱情短诗萃 
3124079, -5.2, 0.0, 8, 1986, 多情的窃贼 
3127066, -2.7, 0.0, 3, 1986.08, 世界球星的故事 
3127067, -2.7, 0.0, 3, 1986.08, 世界邮票之最 
3127056, -4.9, 0.0, 7, 1986.08, 中外幽默故事精选 
3126293, -4.5, 0.0, 6, 1986.08, “战争女神”在行动 
3127081, -1.7, 0.0, 2, 1986.08, 新歇后语 
2382502, -4.0, 0.0, 5, 1986, 吃与长寿 
3127070, -4.0, 0.0, 5, 1986.08, 千奇百怪的国外艺术 
3127076, 0.0, 0.0, 0, 1986.08, 家庭音乐咨询 
2382500, -0.0, 0.0, 1, 1986, 现代家庭生活问答184 
3126992, 21.4, 7.6, 66, 1986, 一个女大学生的手记 
3126927, 15.9, 8.0, 18, 1986.12, 外国名人与探案 
1986498, 19.1, 8.3, 27, 1986年12月, 外国漫画精选 
2368713, 11.7, 7.6, 10, 1987, 家庭厨房顾问-五角丛书 
2348545, 16.5, 7.7, 24, 1986-12, 中国诗人成名作选 
2368718, 16.7, 7.7, 25, 1986, 争鸣短篇小说40篇-五角丛书 
3126342, 20.3, 8.3, 33, 1987, 影响世界历史的16本书 
3072333, 13.6, 7.2, 18, 1986-12, 美国总统轶事 
3015125, 25.9, 8.4, 80, 1986－12－1, 人性的弱点 
2300669, 13.6, 7.3, 17, 1986/12, 国宝欣赏100种 
3124080, 10.6, 7.1, 10, 1987, 里根家庭秘事 
3126344, -5.2, 0.0, 8, 1987, 人类智力的奥秘 
3126318, 12.2, 6.8, 17, 1987.11, 80年代世界之最 
3126310, 11.5, 7.5, 10, 1987, 争鸣中篇小说20篇 
2368729, 11.3, 7.2, 11, 1987, 竞技世界-五角丛书 
2348541, 13.3, 7.3, 16, 1987-04, 台湾当代爱情诗选 
2032711, 27.4, 8.4, 104, 1987, 世界49大谜 
3126321, 14.7, 7.0, 26, 1987, 惊人的信息推理术 
3126319, 12.1, 7.1, 14, 1987, 人怎样长得高 
3126346, 19.9, 8.0, 37, 1987, 人性的优点 
3127012, 13.2, 7.5, 14, 1987.05, 中国姓氏寻根 
3128458, 11.4, 7.1, 12, 1987-5, 人生探幽 
2214016, 20.5, 8.1, 39, 1987, 命运五部曲 
3128508, 9.8, 6.6, 11, 1987, 中国的超人 
3128516, -3.5, 0.0, 4, 1987.05, 重新发现的世界 
2348530, 17.5, 7.8, 27, 1987, 外国诗人成名作选 
3128519, 11.9, 7.3, 12, 1987.05, 向你挑战 
2368721, 13.8, 7.2, 19, 1987, 这就是美国-五角丛书 
3128462, 11.4, 7.1, 12, 1987.05, 超时代的发明 
3128472, -5.2, 0.0, 8, 1987.05, 处世的艺术 
3012683, 18.0, 8.1, 25, 1987, 生活的艺术-五角丛书 
2979376, 13.0, 7.0, 18, 1987.11, 人的生死之谜 
3126351, -4.0, 0.0, 5, 1987, 西方文化之都 
3126312, 13.6, 7.2, 18, 1987.11, 幽默的艺术 
3126436, -4.5, 0.0, 6, 1987, 自我突破思考法 
3126445, 11.4, 6.6, 16, 1987.11, 世界悲剧中的女性 
3126315, 12.5, 7.1, 15, 1987.11, 世界100位作家谈写作 
3126322, 15.5, 7.1, 29, 1987, 话说太监 
3119495, -5.5, 0.0, 9, 1987-11, 影坛夜话 
3126353, -2.7, 0.0, 3, 1987, 当代人与民俗 
3126455, -4.9, 0.0, 7, 1988.03, 收藏历史的人 
3072293, 12.1, 6.6, 19, 1988-03, 中外禁书 
3126361, -4.5, 0.0, 6, 1988.4, 人生价值的要素 
2331860, -5.5, 0.0, 9, 1988.4, 人的自恋与自大 
2368719, 16.8, 7.6, 27, 1988, 性与爱的困惑-五角丛书 
3126363, 15.5, 7.6, 21, 1988.4, 开发人的右半脑 
3126465, 12.0, 7.5, 11, 1988.04, 穿着的艺术 
2127305, 10.8, 7.2, 10, 1988, 活着不是为了痛苦 
3126457, -4.9, 0.0, 7, 1988.03, 怎样使你的谈吐更动人 
2125511, 18.1, 8.0, 27, 1988-10-00, 人的末日 
2368712, 15.9, 8.0, 18, 1988, 畅销书-五角丛书 
2382197, 13.3, 7.3, 16, 1988, 人体语言 
3127026, -2.7, 0.0, 3, 1988.10, 年过50必读 
2368699, 10.7, 6.8, 12, 1988.11, 两性的冲突-五角丛书 
2368732, 12.1, 7.1, 14, 1988, 往上爬-五角丛书 
