Doulist, Number of Books 
1643115, 255 

ID, Score, Rating, Votes, Date, Title 
25931615, 27.0, 7.8, 163, 2014-7, 胎心、异物及其他 
25890645, 26.9, 7.5, 216, 2014-6, 脸之书 
25937456, 27.3, 7.3, 298, 2014-7, 我的九十九次死亡 
7055536, 38.1, 8.9, 386, 2011-10-1, 资中筠自选集（全五册） 
24849817, 24.7, 8.7, 54, 2013-6, 战时笔记（1914-1917） 
25885817, 28.5, 8.4, 126, 2014-5-1, 1944：腾冲之围 
20428302, 51.8, 9.1, 2553, 2014-2, 失明症漫记 
25879053, -4.9, 0.0, 7, 2014-4-1, 所有的故事 
24371549, 35.2, 8.8, 266, 2013-5-1, 内心的寂静 
25878646, 22.8, 8.4, 48, 2014-4-1, 刘晓东 
25836268, 26.7, 7.7, 170, 2014-6, 阿甘后传 
25840545, 34.7, 7.2, 1622, 2014-4-26, 布谷鸟的呼唤 
25705629, 23.3, 8.0, 69, 2014-1, 夏伊洛公园 
25841883, 26.8, 7.9, 144, 2014-3-1, 我要在你坟前跳舞唱歌 
25833450, 39.6, 7.6, 2377, 2014-3, 奇石 
6027781, 24.0, 8.0, 79, 2011-1, 我们的底牌 
25856322, 27.6, 6.5, 1003, 2014-5-1, 北京，你是我今夜不及的梦 
10762675, 13.5, 7.5, 15, 2012-5, 战事 
25856936, -1.7, 0.0, 2, 2014-3-15, 忧伤的黑麋鹿 
25844426, 31.1, 8.5, 178, 2014-4, 反抗“平庸之恶” 
25849147, 17.1, 7.7, 27, 2014-3, 在乡下 
25754589, 41.4, 9.1, 532, 2014-3, 革命之路 
25817557, 19.0, 8.1, 30, 2014-2, 致理想读者 
10946516, 15.6, 7.4, 24, 2012-9, 光与镜头 
1753925, 15.3, 7.9, 17, 1982-9, 说梦录 
25845443, 19.1, 7.0, 69, 2014-2, 娱死记 
5355629, 17.1, 7.7, 27, 2010, 从西天到中土：印度新思潮读本系列 
25795771, 13.4, 7.9, 12, 2014-1, 从西天到中土 
25765291, 15.5, 7.5, 22, 2014-1, 西藏：说不完的故事 
25844033, 24.3, 7.7, 108, 2014-3, 嘛呢石，静静地敲 
1433986, 14.1, 8.0, 13, 2000, 游泳池畔的冥想 
25814894, 28.4, 7.6, 261, 2014-1, 单向街005 
4848564, 14.8, 7.0, 27, 1992, 老太监的回忆 
25807162, 20.5, 8.3, 34, 2013-12, 路上来信 
25764987, 20.1, 7.8, 44, 2013-12, 徒步穿越中国 
20503529, 47.3, 9.2, 1156, 2013-4, 古拉格：一部历史 
25744944, 43.9, 8.5, 1512, 2014-1, 既见君子 
25798909, 20.4, 7.8, 47, 2013-12, 光影之痕 
25783026, 23.5, 7.6, 101, 2014-1, 南城根 
25804642, 34.5, 7.5, 996, 2014-1, 谈话的泥沼 
25804641, 37.1, 7.7, 1258, 2014-1, 草草集 
25804649, 35.2, 7.4, 1322, 2014-1, 无知的游历 
25801637, 24.9, 9.4, 37, 2014-1-7, 脏老头手记 
24863163, 41.4, 9.1, 526, 2013-6, 恩宠与勇气：超越死亡 
25749911, 32.6, 7.7, 530, 2013-11-1, 生命的单行道:程浩日记 
25778277, 22.4, 7.8, 68, 2013-12, 电影行话手册 
25744411, 41.2, 8.6, 854, 2013-10-1, 被嫌弃的松子的一生 
5944388, 27.1, 7.5, 225, 2011-1, 开始写吧！-非虚构文学创作 
25788888, 31.6, 7.9, 350, 2013-12, 我亲爱的精神病患者 
25697790, 29.9, 8.6, 135, 2013-11, 印度：百万叛变的今天 
24750097, 29.7, 8.2, 182, 2013-10, 印度：受伤的文明 
21348080, 32.5, 8.4, 247, 2013-2-7, 世界中心的貧民窟 
25788872, 15.5, 8.1, 16, 2013-12-10, 没有手枪就分手 
25780889, 29.5, 9.0, 93, 2014-1-1, 黑蓝:中国小说艺术的高度 
25733467, 44.3, 9.1, 823, 2013-12-1, V字仇杀队 
1562202, 14.6, 8.2, 13, 2002, 爵士血（Be Loved) (1书2CD) 
25785270, 30.3, 7.5, 430, 2013-12, 十七个远方 
25769117, 23.0, 8.3, 53, 2013-10, 我述说你所见：于坚集 
3082941, 16.5, 6.9, 43, 2008-05, 中国漫游记 七十八日游记 
25739280, 28.3, 7.3, 362, 2013-10, 逍遥法外 
24737027, 15.2, 6.7, 37, 2013-10, 梦之书 
25752567, 16.1, 7.7, 22, 2013-10, 诗与思 1 
25764469, 26.3, 8.4, 86, 2013-10-1, 如此博学的饥饿：欧阳江河集 
20471946, 14.8, 6.9, 29, 2013-1, 錄像帶電影 
10594775, 39.2, 8.6, 613, 2012-7, 俄亥俄，温斯堡 
25719659, 31.6, 9.3, 104, 2013-10-1, 忧伤的驯鹿国 
25746099, 22.9, 8.6, 43, 2013-9-26, 八月的鲸鱼转让大海 
25713662, 10.0, 6.2, 15, 2013-9-1, 火车上的中国 
25738072, 18.7, 8.0, 30, 2013-10, 在人生的列車上 
25699577, 28.0, 8.5, 106, 2013-9, 这些年我们的精神裂变 
25705776, 23.2, 8.1, 63, 2013-9, 不存在的旅行 
24719014, 28.0, 7.6, 243, 2013-6, 中国有多特殊 
25738859, 16.3, 7.5, 26, 2013-8-1, 生活而已 
24540812, 28.9, 7.3, 411, 2013-6, B级小说 
25732653, 24.9, 8.6, 59, 2013-10-1, 青少年 
25730743, 10.9, 4.4, 308, 2013-10, 身体的乡愁 
24739619, 28.1, 7.7, 224, 2013-9-1, 飞翔吧！大清帝国 
2061637, 28.4, 7.9, 192, 2007-4, 与死者协商 
25721230, 20.0, 7.4, 59, 2013-7, 走进中国城市内部 
19928925, 27.5, 7.9, 162, 2012-9-12, 工厂女孩 
5299857, 44.7, 9.0, 973, 2010-10, 国家记忆 
21370840, 41.4, 7.6, 3347, 2013-3, 打工女孩 
10563199, 31.1, 8.9, 128, 2012-5, 国家记忆（2） 
19951327, 25.2, 7.2, 214, 2012-11-1, 俄耳甫斯诞生 
19977960, 29.7, 8.2, 184, 2012-11, 草木一村 
20499536, 35.8, 7.8, 866, 2013-1, 时代的稻草人 
20499070, 37.7, 8.1, 832, 2013-1, 这个社会会好吗 
4861203, 32.1, 8.1, 308, 2010年8月, 粮民 
20458941, 21.7, 8.2, 45, 2012-4, 白纸黑字3 
19976775, 33.4, 7.5, 796, 2012-10-20, 死城漫游指南 
14267910, 20.8, 6.6, 159, 2012-10, 乡愁里的中国 
10521470, 33.0, 8.6, 224, 2012-2, 样样干 
11577436, 28.8, 8.5, 122, 2012-8, 困死局外 
5314823, 16.2, 8.1, 18, 2010, 此外无他 
11538910, 19.8, 7.5, 52, 2012-10, 穆佐书简 
10946178, 41.3, 8.0, 1829, 2012-7-25, 无尾狗 
10522595, 26.8, 8.4, 94, 2012-3-9, 在緬甸尋找喬治歐威爾 
1658667, -3.5, 0.0, 4, 2000-12, 云烟渺渺 
11542553, 27.2, 8.4, 100, 2012-8, 颠倒岁月 
1311997, 24.4, 7.6, 120, 2005-04, 守望者的文化月历 
1311993, 16.3, 7.3, 30, 2005-4, 没有乌托邦的言辞 
1908600, 13.6, 7.4, 16, 2006-8, 批评的旷野 
10825459, 32.9, 8.1, 358, 2012-6, 东京记 
1082654, 26.0, 7.6, 164, 2002-8, 终于使我周转不灵 
1625122, 12.9, 7.9, 11, 2002-06-01, 德格印经院藏传木刻版画集 
1018112, 22.5, 8.0, 60, 2001-5, 西藏隐秘岁月 
1875072, 23.1, 8.6, 44, 1979年12月, 致友人的二十封信 
6719693, 27.4, 8.4, 104, 2011-7-12, 革命將至 
5421024, 26.9, 8.0, 134, 2010-12-29, 我開始輕視語言 
1938305, 30.6, 8.6, 151, 1989-05-01, 储安平与“党天下” 
1424797, 36.1, 7.9, 801, 2005-09-01, 储安平与《观察》 
3885856, 23.0, 8.7, 41, 1996/9/1, 翁山蘇姬 
10763466, 28.7, 7.1, 508, 2012-6, 中间代·代表作 
10825206, 22.7, 6.7, 220, 2012-7, 代表作·新女性 
1763808, 20.8, 7.5, 64, 2004-4, 心藏大恶 
1686126, -5.5, 0.0, 9, 2005年6月, 经过多年以后 
10597811, 38.0, 8.6, 510, 2012-4-1, 早晨从中午开始 
11232882, 31.4, 8.8, 147, 2012-8, 革命 
1069420, 24.7, 7.7, 115, 2000-04, 为了忘却的集体记忆 
3163370, 29.8, 7.1, 652, 2008年8月, 未删的文档 
1223785, 25.4, 6.2, 963, 2005-01, 废墟之花：摇滚・历史・文化 
4583036, 17.8, 5.6, 310, 2010年3月, 摇滚时代 
2173331, 15.0, 7.7, 18, 2007, 看影像志 
2131510, 17.7, 8.3, 21, 1998, 朋克猫 
5038599, 25.9, 8.8, 61, 2008.8., 绝句与传奇诗（网络版） 
4846148, 33.2, 8.5, 251, 2010-05, 政府的本分 
11593638, 18.9, 8.1, 29, 2012-7-27, 此時眾生 
3322406, 36.3, 8.7, 351, 2008, 中文解毒 
1264990, 25.5, 7.6, 147, 2004-4-1, 被打扰的午睡 
10768965, 19.8, 8.2, 32, 2012-6, 为公益而共和 
10746122, 21.8, 7.8, 61, 2012-5, 幌马车之歌 
11602265, 46.9, 9.1, 1227, 2012-8-25, 羊道•前山夏牧场 
4809777, 56.6, 9.1, 5306, 2010-3, 尘世·挽歌 
11625378, 34.9, 8.6, 306, 2012-8-1, 看不见的江湖 
11605940, 40.9, 8.5, 910, 2012-9, 倒转红轮 
